Post ID,Network,Published time (America/Toronto),Post Type,Placement,Boosted,Post text,Post URL,Impressions,Engagements,Reach,Video views,Engagement rate,label 1,label 2,label 3,label 4,label 5,label 6,label 7,label 8,label 9,label 10,label 11,label 12,label 13,label 14,label 15,label 16,label 17,label 18,label 19,label 20,label 21,label 22,label 23,label 24,label 25,label 26,label 27,label 28,label 29,label 30,label 31,label 32,label 33,label 34,label 35,label 36,label 37,label 38,label 39,label 40,label 41,label 42,label 43
18364155433193967,INSTAGRAM,Mar 14,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3588406609438863743,1621,-,1619,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18295146172169380,INSTAGRAM,Mar 14,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3588414572442644236,1591,-,1591,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17889124374209113,INSTAGRAM,Mar 14,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3588517726264998655,1780,-,1780,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18095339674528271,INSTAGRAM,Mar 14,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3588519716747288709,1651,-,1651,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17997651242608683,INSTAGRAM,Mar 15,REELS,REELS,No,Refresh your backyard oasis with these supplies for $2.00 🕶️☀️,https://www.instagram.com/reel/DHOW2P7RSDX/,7969,101,6246,-,1.62%,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482055952129084678,TIKTOK,Mar 15,VIDEO,Timeline,No,$2.00 finds 👀👀,https://www.tiktok.com/@walmartcanada/video/7482055952129084678?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,3592,33,3267,3592,1.01%,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18092373934555802,INSTAGRAM,Mar 15,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3588935052031380707,2389,-,2389,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17866306362346582,INSTAGRAM,Mar 15,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3588935173489962254,2097,-,2088,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17861995542365872,INSTAGRAM,Mar 15,REELS,REELS,No,Summer goals: never worrying if your outfit matches ✅,https://www.instagram.com/reel/DHOwPYbRtVT/,20694,246,14136,-,1.74%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17948834525943716,INSTAGRAM,Mar 15,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589019000338070478,2214,-,2214,-,,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18054717938117856,INSTAGRAM,Mar 15,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589074053354739660,2306,-,2306,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18073669327654230,INSTAGRAM,Mar 15,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589074126352416651,2175,-,2175,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.81392E+16,INSTAGRAM,Mar 15,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589076359030583991,2154,-,2154,-,,,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482143265542786359,TIKTOK,Mar 15,VIDEO,Timeline,No,Matching sets all summer long ☀️,https://www.tiktok.com/@walmartcanada/video/7482143265542786359?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,4600,37,4047,4600,0.91%,,Always On,Walmart,,,,,,,,,,Apparel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17888143866213998,INSTAGRAM,Mar 15,REELS,REELS,No,Don’t forget your green on March 17th ☘️,https://www.instagram.com/reel/DHO_v_2R4g2/,17189,141,10805,-,1.30%,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18489458083025861,INSTAGRAM,Mar 16,REELS,REELS,No,He had me at floppy ears and a juice box 🧃🐰🐣,https://www.instagram.com/reel/DHQtkJbR0l7/,8581,163,6523,-,2.50%,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482403288659315973,TIKTOK,Mar 16,VIDEO,Timeline,Yes,"Oops, why does that always happen? ☘️",https://www.tiktok.com/@walmartcanada/video/7482403288659315973?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,6405,77,5696,6405,1.35%,,Always On,Walmart,,,Gifts & Seasonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17846333571414256,INSTAGRAM,Mar 16,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589857510024355219,3173,-,3173,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18296724841245344,INSTAGRAM,Mar 16,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589857636222756719,2960,-,2960,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17870490795331240,INSTAGRAM,Mar 16,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589858158623202394,2465,-,2465,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18122357239428705,INSTAGRAM,Mar 16,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589860872530937328,2355,-,2355,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18275106340268251,INSTAGRAM,Mar 16,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3589864860953153660,2269,-,2269,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18074247226753242,INSTAGRAM,Mar 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3590423173113793575,1945,-,1945,-,,,Always On,Walmart,,,,,,,,Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17957244794777982,INSTAGRAM,Mar 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3590425203760922340,1644,-,1644,-,,,Always On,Walmart,,,,,,,,Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18072710128838214,INSTAGRAM,Mar 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3590425324556722584,1574,-,1574,-,,,Always On,Walmart,,,,,,,,Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18053287057958599,INSTAGRAM,Mar 17,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3590437713582984184,1554,-,1554,-,,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17925319805934653,INSTAGRAM,Mar 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3590988906675719570,2953,-,2953,-,,Grocery,Always On,Walmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7483148055504538935,TIKTOK,Mar 18,VIDEO,Timeline,Yes,What are you picking? ,https://www.tiktok.com/@walmartcanada/video/7483148055504538935?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,15566,52,13511,15566,0.38%,Grocery,Always On,Walmart,,Behind The Spark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18265562866285083,INSTAGRAM,Mar 18,REELS,REELS,No,PART ONE: Kyla’s blind taste test challenge 👌,https://www.instagram.com/reel/DHWAYeqRLI1/,8213,167,6130,-,2.72%,Grocery,Always On,Walmart,,Behind The Spark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18294485968300197,INSTAGRAM,Mar 18,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591100907644638461,3088,-,3088,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7483267308631248134,TIKTOK,Mar 18,VIDEO,Timeline,No,#duet with @Meleca_13 Let us help make your trip special! We sent you a DM ☀️,https://www.tiktok.com/@walmartcanada/video/7483267308631248134?utm_campaign=tt4d_open_api&utm_source=7055758955263295490,31362,1488,28139,31362,5.29%,,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,Reactive,,,,,,,,,,,,,,,,,,,
17899356015152614,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591778168044124928,2315,-,2315,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18029209076338433,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591830477222526106,1707,-,1707,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17910612047999139,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591830637268923844,1591,-,1591,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18025969310643780,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591830974969113362,1543,-,1543,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18108500488486223,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591831701221117952,1507,-,1507,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18063143347945151,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591831891130782294,1471,-,1471,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18060707522070191,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591849006298806951,1449,-,1449,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18075800215683032,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591880839254009646,1515,-,1515,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18262332547279173,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591889617512938325,1413,-,1413,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18031276247336469,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591933249859163644,1380,-,1380,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18058846541099464,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591933405744842458,1302,-,1302,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18079944862632320,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591943537950101069,1285,-,1285,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18048205895204372,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591943611836940645,1253,-,1253,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18216150583289166,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591943956281676819,1231,-,1231,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17855766570400899,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591944040184353670,1218,-,1218,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18334966819086698,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591944143993464675,1194,-,1194,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17962989506899202,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591944258875535135,1189,-,1189,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18065393371748214,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591970921965272395,1192,-,1192,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18139472131354174,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591970982447083269,1157,-,1157,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18273312220270409,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591971094602965430,1143,-,1143,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18068176594918654,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3591971209711328979,1129,-,1129,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18058155314279285,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592012093790202441,1152,-,1152,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18061543079088221,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592012142217738422,1111,-,1111,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18078430405680087,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592012216431620635,1091,-,1091,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18061044175969319,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592025420343916407,1103,-,1103,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18052651250467896,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592026108394239900,1074,-,1074,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18074625439691269,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592026801058402451,1061,-,1061,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18074258266692704,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592026918524204110,1050,-,1050,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17978083769818498,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592027026946894719,1033,-,1033,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17981634530811401,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592027219071275972,1029,-,1029,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17861699262368786,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592027342006142646,1018,-,1018,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18089936758573762,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592027431093389717,1007,-,1007,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17920296204052285,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592027568993533517,1001,-,1001,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17978900120819640,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592027643618675272,994,-,994,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18148927030368645,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592027761847668929,995,-,995,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18003484862737406,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592028101502478011,981,-,981,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18362477155133269,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592029215148773952,966,-,966,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18167090461328954,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592029312381174626,959,-,959,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17904879651106232,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592037096489360350,944,-,944,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18036296363251973,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592037222033158447,925,-,921,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18002365721588088,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592037436228087324,919,-,917,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18497573731012774,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592048284325557160,941,-,929,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18076356484702838,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592048393301907427,920,-,910,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18036539237253463,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592063673369460408,919,-,919,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18088089382592654,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592063770467755445,909,-,909,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17927840933920699,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592135759210352311,1017,-,1014,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18131439562407120,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592136052073553329,950,-,948,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18095415565553033,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592136254247253977,915,-,907,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18332680549090717,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592136383767313607,906,-,903,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18147259492331159,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592136681386775502,895,-,893,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17910775382996983,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592137001949068285,877,-,875,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17898351231159567,INSTAGRAM,Mar 19,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592137044017962060,868,-,868,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18059070241874835,INSTAGRAM,Mar 19,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592137201195362978,860,-,860,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18040914473406876,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592496291575692139,1204,-,1169,-,,Grocery,Always On,,Cossette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18048124736056498,INSTAGRAM,Mar 20,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592524554775596159,1070,-,1041,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17855139165354485,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592524909110604742,994,-,979,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17892558168091665,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592524981277784926,965,-,945,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18323392204167327,INSTAGRAM,Mar 20,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592526019158280136,938,-,917,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18045530495082036,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592526565348927596,919,-,901,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18062598958970250,INSTAGRAM,Mar 20,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592526650669407100,909,-,896,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17941761896848724,INSTAGRAM,Mar 20,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592526889442774338,889,-,878,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18062151961994407,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592527252560461036,879,-,866,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18055038551156208,INSTAGRAM,Mar 20,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592565660615872494,935,-,906,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18058361921023577,INSTAGRAM,Mar 20,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592566320413349119,911,-,879,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18381045952186124,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592566577121550529,892,-,870,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17865918351349264,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592566658549734186,878,-,857,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17910773133097490,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592567000721139005,869,-,850,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18110538544427302,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592583170576683029,895,-,878,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18062599816821283,INSTAGRAM,Mar 20,VIDEO_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592583425372269098,870,-,852,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
18045745094090642,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592583805711855118,864,-,844,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
17990240036637196,INSTAGRAM,Mar 20,IMAGE_STORY,STORY,No,-,https://instagram.com/stories/walmartcanada/3592583937278838052,861,-,843,-,,,,Walmart,,,,,,,,,Home,,,,,,Story Reshare,,,,,,,,,,,,,,,,,,,,,,,,,
